1864,Mikanai,84.37918,27.56842,162,Presence
1865,Mikanai,84.37918,27.56842,162,Presence
1866,Mikanai,84.54007,27.87562,270,Presence
1867,Mikanai,84.53905,27.87542,273,Presence
1868,Mikanai,84.55015,28.01905,484,Presence
1869,Mikanai,84.5579,28.0153,485,Presence
1870,Mikanai,84.5392,27.87557,267,Presence
1871,Mikanai,84.53932,27.87568,264,Presence
1872,Mikanai,84.53905,27.88645,297,Presence
1873,Mikanai,84.49412,27.92415,342,Presence
1874,Mikanai,84.4942,27.92427,340,Presence
1875,Mikanai,84.49443,27.9246,338,Presence
1876,Mikanai,84.99422,27.79925,405,Presence
1877,Mikanai,84.8249,27.8095,400,Presence
1878,Mikanai,84.82613,27.8105,410,Presence
1879,Mikanai,84.87562,27.8984,541,Presence
1880,Mikanai,84.87623,27.89903,547,Presence
1881,Mikanai,84.87622,27.9016,555,Presence
1882,Mikanai,84.8717,27.80093,371,Presence
1883,Mikanai,84.56741,27.60997,187,Presence
1884,Mikanai,84.56577,27.61159,179,Presence
1885,Mikanai,84.56315,27.61196,169,Presence
1886,Mikanai,84.5626,27.61196,168,Presence
1887,Mikanai,84.56199,27.61091,182,Presence
1888,Mikanai,84.56125,27.61734,178,Presence
1889,Mikanai,84.56032,27.61999,174,Presence
1890,Mikanai,84.56252,27.61885,178,Presence
1891,Mikanai,84.56565,27.62243,178,Presence
1892,Mikanai,84.56943,27.62495,176,Presence
1893,Mikanai,84.43591,27.68026,190,Presence
1894,Mikanai,84.43707,27.68011,191,Presence
1895,Mikanai,84.44983,27.67838,184,Presence
1896,Mikanai,84.45052,27.68018,186,Presence
1897,Mikanai,84.51225,27.62188,176,Presence
1898,Mikanai,84.45256,27.68461,183,Presence
1899,Mikanai,84.51041,27.6299,175,Presence
1900,Mikanai,84.51198,27.63925,179,Presence
1901,Mikanai,84.5098,27.63939,180,Presence
1902,Mikanai,84.51261,27.63941,185,Presence
1903,Mikanai,84.4918,27.63195,177,Presence
