711,Chromolina,83.600183,28.262233,951,0
712,Chromolina,83.591717,28.261533,945,0
713,Chromolina,83.607883,28.258867,872,0
714,Chromolina,83.593667,28.291283,1090,0
715,Chromolina,83.59545,28.288067,1033,0
716,Chromolina,83.56205,28.345833,1066,0
717,Chromolina,83.560617,28.345667,1045,0
718,Chromolina,83.558433,28.346267,1125,0
719,Chromolina,83.555867,28.341917,906,0
720,Chromolina,83.551667,28.36765,1477,0
721,Chromolina,83.557666,28.349933,1259,0
722,Chromolina,83.565167,28.3584,853,0
723,Chromolina,83.420283,28.217867,1194,0
724,Chromolina,83.415817,28.215217,1200,0
725,Chromolina,83.2857,28.178283,814,0
726,Chromolina,83.286267,28.176833,803,0
727,Chromolina,83.285333,28.175983,794,0
728,Chromolina,83.284467,28.179433,813,0
729,Chromolina,83.28445,28.181333,810,0
730,Chromolina,83.282217,28.183817,823,0
731,Chromolina,83.283717,28.1835,832,0
732,Chromolina,83.2848,28.182733,827,0
733,Chromolina,83.2508,28.0698,1527,0
734,Chromolina,83.248667,28.064767,1501,0
735,Chromolina,83.129667,27.973433,980,0
736,Chromolina,83.18885,27.967283,1110,0
737,Chromolina,83.1873,27.96875,1129,0
738,Chromolina,83.1801,27.970467,1171,0
739,Chromolina,83.1774,27.96615,1103,0
740,Chromolina,83.177283,27.964733,1071,0
741,Chromolina,83.175167,27.963117,1048,0
742,Chromolina,83.1724,27.962167,1040,0
743,Chromolina,83.170267,27.96175,1001,0
744,Chromolina,83.164783,27.956967,954,0
745,Chromolina,83.1645,27.955117,852,0
746,Chromolina,83.1265,27.97285,960,0
747,Chromolina,83.126867,27.972517,967,0
748,Chromolina,83.127017,27.9722,968,0
749,Chromolina,83.127467,27.972767,977,0
750,Chromolina,83.1278,27.972783,983,0
751,Chromolina,83.127833,27.972083,986,0
752,Chromolina,83.1284,27.9716,988,0
753,Chromolina,83.12885,27.971467,988,0
754,Chromolina,83.12995,27.973067,995,0
755,Chromolina,83.129283,27.973733,987,0
756,Chromolina,83.1286,27.97365,972,0
757,Chromolina,83.180017,27.96975,1162,0
758,Chromolina,83.1774,27.96615,1103,0
759,Chromolina,83.169333,27.960233,1003,0
760,Chromolina,83.16415,27.953933,850,0
761,Chromolina,83.163183,27.954233,854,0
762,Chromolina,83.161467,27.95605,855,0
763,Chromolina,83.16035,27.9565,863,0
764,Chromolina,83.285217,28.181133,815,0
765,Chromolina,83.2857,28.181333,812,0
