541,Chromolina,83.596433,28.280817,1019,Presence
542,Chromolina,83.596917,28.2815,1025,Presence
543,Chromolina,83.59845,28.277283,993,Presence
544,Chromolina,83.595817,28.286583,1048,Presence
545,Chromolina,83.59645,28.285633,1048,Presence
546,Chromolina,83.597267,28.284167,1034,Presence
547,Chromolina,83.285983,28.18115,805,Presence
548,Chromolina,83.285367,28.174517,783,Presence
549,Chromolina,83.286483,28.1722,761,Presence
550,Chromolina,83.54798,27.86451,1243,Presence
551,Chromolina,83.68197,27.82149,1282,Presence
552,Chromolina,83.86919,27.86116,472,Presence
553,Chromolina,83.89515,27.85638,402,Presence
554,Chromolina,83.89457,27.85409,445,Presence
555,Chromolina,83.63776,27.8924,395,Presence
556,Chromolina,83.63776,27.8924,395,Presence
557,Chromolina,83.63682,27.89425,411,Presence
558,Chromolina,83.6347,27.89475,442,Presence
559,Chromolina,83.63737,27.89511,431,Presence
560,Chromolina,83.83865,27.85333,900,Presence
561,Chromolina,84.42294,27.62182,215,Presence
562,Chromolina,84.34933,27.65434,164,Presence
563,Chromolina,84.3549,27.65648,167,Presence
564,Chromolina,84.5392,27.88657,293,Presence
565,Chromolina,84.53918,27.88658,284,Presence
566,Chromolina,83.9021,28.24528,868,Presence
567,Chromolina,84.45647,28.0182,423,Presence
568,Chromolina,84.46277,28.04753,449,Presence
569,Chromolina,84.5579,28.0153,485,Presence
570,Chromolina,84.47218,28.04322,484,Presence
571,Chromolina,84.55538,27.94612,368,Presence
572,Chromolina,84.53968,27.89147,291,Presence
573,Chromolina,84.49422,27.92433,336,Presence
574,Chromolina,84.49357,27.92342,345,Presence
575,Chromolina,84.58478,27.91075,368,Presence
576,Chromolina,84.50138,27.91057,371,Presence
577,Chromolina,84.54003,27.87737,265,Presence
578,Chromolina,84.3549,27.65648,167,Presence
579,Chromolina,85.06852,27.570389,674,Presence
580,Chromolina,85.0572,27.5061,,Presence
581,Chromolina,85.12495,27.73755,732,Presence
582,Chromolina,84.91583,27.90568,650,Presence
583,Chromolina,84.87666,27.90033,553,Presence
584,Chromolina,84.88071,27.90306,569,Presence
585,Chromolina,84.86708,27.86971,495,Presence
586,Chromolina,84.8762,27.89896,542,Presence
587,Chromolina,84.84001,27.80918,422,Presence
588,Chromolina,84.83976,27.81323,427,Presence
589,Chromolina,84.84531,27.83047,416,Presence
590,Chromolina,84.91678,27.79983,379,Presence
591,Chromolina,84.88978,27.80735,374,Presence
592,Chromolina,85.0769,27.74791,605,Presence
593,Chromolina,84.99463,27.8005,414,Presence
594,Chromolina,84.87338,27.80061,373,Presence
595,Chromolina,84.88355,27.80503,414,Presence
596,Chromolina,84.87306,27.80308,393,Presence
597,Chromolina,85.04385,27.75765,539,Presence
598,Chromolina,85.04415,27.76026,531,Presence
599,Chromolina,84.99676,27.80993,411,Presence
600,Chromolina,84.93121,27.80065,384,Presence
601,Chromolina,85.0288,27.41145,423,Presence
602,Chromolina,85.0272,27.4127,425,Presence
603,Chromolina,85.01616,27.41121,438,Presence
604,Chromolina,85.01496,27.41505,424,Presence
605,Chromolina,84.12901,27.63786,152,Presence
606,Chromolina,83.87518,27.58755,120,Presence
607,Chromolina,83.86382,27.59757,142,Presence
608,Chromolina,83.86263,27.6002,139,Presence
609,Chromolina,85.0288,27.41145,423,Presence
610,Chromolina,85.0272,27.4127,425,Presence
611,Chromolina,85.01616,27.41121,438,Presence
612,Chromolina,85.01496,27.41505,424,Presence
613,Chromolina,84.12901,27.63786,152,Presence
614,Chromolina,83.87518,27.58755,120,Presence
615,Chromolina,83.86382,27.59757,142,Presence
616,Chromolina,83.596433,28.280817,1019,Presence
617,Chromolina,83.596917,28.2815,1025,Presence
618,Chromolina,83.59845,28.277283,993,Presence
619,Chromolina,83.595817,28.286583,1048,Presence
