1240,Parthenium,84.4353,27.6804,196,1
1241,Parthenium,84.43646,27.67995,195,1
1242,Parthenium,84.43707,27.68011,191,1
1243,Parthenium,84.44983,27.67838,184,1
1244,Parthenium,84.45036,27.67952,186,1
1245,Parthenium,84.4501,27.67998,186,1
1246,Parthenium,84.51225,27.62188,176,1
1247,Parthenium,84.45256,27.68461,183,1
1248,Parthenium,84.50948,27.62979,176,1
1249,Parthenium,84.51098,27.63176,191,1
1250,Parthenium,84.51084,27.63303,171,1
1251,Parthenium,84.51198,27.63925,179,1
1252,Parthenium,84.51153,27.6395,176,1
1253,Parthenium,84.49109,27.63507,177,1
1254,Parthenium,84.5098,27.63939,180,1
1255,Parthenium,84.51143,27.63987,184,1
1256,Parthenium,84.51303,27.64078,187,1
1257,Parthenium,84.4918,27.63195,177,1
1258,Parthenium,84.4903,27.63156,174,1
1259,Parthenium,84.49006,27.63073,162,1
1260,Parthenium,84.48973,27.62972,164,1
1261,Parthenium,84.48923,27.62922,168,1
1262,Parthenium,84.49118,27.63189,161,1
1263,Parthenium,84.49042,27.63116,166,1
1264,Parthenium,84.45476,27.65997,196,1
1265,Parthenium,85.0285,27.4137,486,1
1266,Parthenium,85.0296,27.4114,429,1
1267,Parthenium,85.03066,27.4114,421,1
1268,Parthenium,85.02682,27.41402,419,1
1269,Parthenium,85.03005,27.41215,430,1
1270,Parthenium,85.0279,27.4114,425,1
1271,Parthenium,85.02432,27.41461,414,1
1272,Parthenium,85.02341,27.41518,416,1
1273,Parthenium,85.02336,27.41517,418,1
1274,Parthenium,85.0232,27.41501,416,1
1275,Parthenium,85.02306,27.41519,417,1
1276,Parthenium,85.02219,27.41542,419,1
1277,Parthenium,85.0294,27.41492,418,1
1278,Parthenium,85.02154,27.41528,420,1
1279,Parthenium,85.01822,27.41426,437,1
1280,Parthenium,85.01777,27.41368,435,1
1281,Parthenium,85.01737,27.41382,438,1
1282,Parthenium,85.01616,27.41121,438,1
1283,Parthenium,85.01598,27.40967,442,1
1284,Parthenium,85.01496,27.41505,424,1
1285,Parthenium,85.01242,27.41549,423,1
1286,Parthenium,85.01569,27.41324,432,1
1287,Parthenium,85.02419,27.41048,432,1
1288,Parthenium,85.03416,27.41173,452,1
1289,Parthenium,85.04536,27.41869,432,1
1290,Parthenium,85.04427,27.4228,429,1
1291,Parthenium,85.04311,27.42486,429,1
1292,Parthenium,84.98891,27.43254,384,1
1293,Parthenium,84.99076,27.43345,410,1
1294,Parthenium,84.99136,27.43435,434,1
1295,Parthenium,84.4353,27.6804,196,1
1296,Parthenium,84.43646,27.67995,195,1
1297,Parthenium,84.43707,27.68011,191,1
1298,Parthenium,84.44983,27.67838,184,1
1299,Parthenium,84.45036,27.67952,186,1
1300,Parthenium,84.4501,27.67998,186,1
1301,Parthenium,84.51225,27.62188,176,1
1302,Parthenium,84.45256,27.68461,183,1
1303,Parthenium,84.50948,27.62979,176,1
1304,Parthenium,84.51098,27.63176,191,1
1305,Parthenium,84.51084,27.63303,171,1
1306,Parthenium,84.51198,27.63925,179,1
1307,Parthenium,84.51153,27.6395,176,1
1308,Parthenium,84.49109,27.63507,177,1
1309,Parthenium,84.5098,27.63939,180,1
1310,Parthenium,84.51143,27.63987,184,1
1311,Parthenium,84.51303,27.64078,187,1
1312,Parthenium,84.4918,27.63195,177,1
1313,Parthenium,84.4903,27.63156,174,1
1314,Parthenium,84.49006,27.63073,162,1
1315,Parthenium,84.48973,27.62972,164,1
1316,Parthenium,84.48923,27.62922,168,1
1317,Parthenium,84.49118,27.63189,161,1
1318,Parthenium,84.49042,27.63116,166,1
1319,Parthenium,84.45476,27.65997,196,1
1320,Parthenium,84.51321,27.62347,177,1
1321,Parthenium,84.5681,27.6097,175,1
1322,Parthenium,84.56625,27.61129,174,1
1323,Parthenium,84.5626,27.61196,168,1
1324,Parthenium,84.56792,27.6119,189,1
1325,Parthenium,84.56741,27.6134,187,1
1326,Parthenium,84.56125,27.61734,178,1
1327,Parthenium,84.5611,27.61749,178,1
1328,Parthenium,84.56117,27.61776,178,1
1329,Parthenium,84.56081,27.61829,179,1
1330,Parthenium,84.56058,27.61918,175,1
1331,Parthenium,84.56252,27.61885,178,1
1332,Parthenium,84.56423,27.61981,178,1
1333,Parthenium,84.56565,27.62243,178,1
1334,Parthenium,84.4231,27.68966,195,1
1335,Parthenium,84.42368,27.68912,176,1
1336,Parthenium,84.42154,27.68714,183,1
1337,Parthenium,84.41777,27.68109,187,1
1338,Parthenium,84.42652,27.69035,175,1
