1761,Eichornea,85.0269,27.41305,422,1
1762,Eichornea,85.03226,27.4123,417,1
1763,Eichornea,85.03308,27.4123,418,1
1764,Eichornea,85.02491,27.4146,420,1
1765,Eichornea,85.02319,27.41526,408,1
1766,Eichornea,85.02125,27.41574,423,1
1767,Eichornea,85.01892,27.41491,417,1
1768,Eichornea,84.98734,27.43117,381,1
1769,Eichornea,84.98866,27.43062,386,1
1770,Eichornea,84.49232,27.63555,175,1
1771,Eichornea,84.49229,27.63605,177,1
1772,Eichornea,84.49104,27.6352,177,1
1773,Eichornea,84.49203,27.63653,177,1
1774,Eichornea,84.4923,27.63693,179,1
1775,Eichornea,84.4902,27.63079,161,1
1776,Eichornea,84.48849,27.62955,168,1
1777,Eichornea,84.12929,27.63211,132,1
1778,Eichornea,84.12897,27.63176,132,1
1779,Eichornea,84.5039,27.595883,165,1
1780,Eichornea,84.49323,27.6384,175,1
1781,Eichornea,84.4913,27.64,176,1
1782,Eichornea,84.49495,27.64466,176,1
1783,Eichornea,84.4943,27.6441,176,1
1785,Eichornea,84.216233,27.6619,141,1
1786,Eichornea,84.21685,27.66313,142,1
1787,Eichornea,84.2167,27.66433,141,1
1788,Eichornea,84.2167,27.66628,142,1
