1620,Ipomea,85.02823,27.41397,504,Presence
1621,Ipomea,85.0282,27.41393,497,Presence
1622,Ipomea,85.0318,27.41275,417,Presence
1623,Ipomea,85.03195,27.41185,419,Presence
1624,Ipomea,85.031,27.4123,421,Presence
1625,Ipomea,85.03216,27.4118,416,Presence
1626,Ipomea,85.03216,27.4125,417,Presence
1627,Ipomea,85.032,27.41265,416,Presence
1628,Ipomea,85.03148,27.4135,416,Presence
1629,Ipomea,85.02608,27.41442,420,Presence
1630,Ipomea,85.02332,27.41512,415,Presence
1631,Ipomea,85.02202,27.4158,417,Presence
1632,Ipomea,85.01099,27.41446,420,Presence
1633,Ipomea,85.01093,27.4147,418,Presence
1634,Ipomea,85.01107,27.41525,420,Presence
1635,Ipomea,85.01131,27.41554,415,Presence
1636,Ipomea,85.01137,27.41577,417,Presence
1637,Ipomea,85.0114,27.41587,418,Presence
1638,Ipomea,85.02448,27.41063,441,Presence
1639,Ipomea,85.05022,27.41175,431,Presence
1640,Ipomea,85.05007,27.41195,429,Presence
1641,Ipomea,85.4984,27.41251,428,Presence
1642,Ipomea,85.04885,27.41326,427,Presence
1643,Ipomea,85.04829,27.41301,424,Presence
1644,Ipomea,85.04829,27.41433,427,Presence
1645,Ipomea,85.04812,27.41445,426,Presence
1646,Ipomea,85.04757,27.41499,428,Presence
1647,Ipomea,85.04982,27.41213,425,Presence
1648,Ipomea,85.05006,27.41175,425,Presence
1649,Ipomea,85.04845,27.41407,429,Presence
1650,Ipomea,85.04903,27.41214,425,Presence
1651,Ipomea,85.04959,27.4124,428,Presence
1652,Ipomea,85.0472,27.41265,424,Presence
1653,Ipomea,85.04739,27.41236,424,Presence
1654,Ipomea,85.04775,27.41138,421,Presence
1655,Ipomea,85.4807,27.41151,425,Presence
1656,Ipomea,85.04835,27.41149,426,Presence
1657,Ipomea,85.04916,27.4113,423,Presence
1658,Ipomea,85.04845,27.41176,426,Presence
1659,Ipomea,85.04661,27.415001,423,Presence
1660,Ipomea,85.04588,27.41459,425,Presence
1661,Ipomea,85.04615,27.41389,418,Presence
1662,Ipomea,85.04653,27.41348,418,Presence
1663,Ipomea,85.04563,27.41406,423,Presence
1664,Ipomea,85.04527,27.41405,422,Presence
1665,Ipomea,85.04601,27.41687,427,Presence
1666,Ipomea,85.04659,27.41978,428,Presence
1667,Ipomea,85.0448,27.42135,426,Presence
1668,Ipomea,85.04331,27.42114,425,Presence
1669,Ipomea,85.04427,27.4228,429,Presence
1670,Ipomea,85.04414,27.42244,427,Presence
1671,Ipomea,85.04414,27.42244,427,Presence
1672,Ipomea,85.04339,27.42552,429,Presence
1673,Ipomea,85.04267,27.42547,429,Presence
1674,Ipomea,85.04272,27.42529,430,Presence
1675,Ipomea,85.04311,27.42486,429,Presence
1676,Ipomea,84.98949,27.43254,384,Presence
1677,Ipomea,84.44983,27.76838,184,Presence
1678,Ipomea,84.4599,27.67884,185,Presence
1679,Ipomea,84.45026,27.67942,186,Presence
1680,Ipomea,84.45124,27.68268,183,Presence
1681,Ipomea,84.45237,27.68429,182,Presence
1682,Ipomea,84.49109,27.63507,177,Presence
1683,Ipomea,84.49232,27.63555,175,Presence
1684,Ipomea,84.49229,27.63605,177,Presence
1685,Ipomea,84.49203,27.63653,177,Presence
1686,Ipomea,84.4923,27.63693,179,Presence
1687,Ipomea,84.49142,27.63567,179,Presence
1688,Ipomea,84.490083,27.63484,176,Presence
1689,Ipomea,84.4906,27.63469,178,Presence
1690,Ipomea,84.48973,27.62972,164,Presence
1691,Ipomea,84.48849,27.62955,168,Presence
1692,Ipomea,84.48873,27.6301,155,Presence
1693,Ipomea,84.45459,27.66022,176,Presence
1694,Ipomea,84.4552,27.66078,174,Presence
1695,Ipomea,84.4556,27.66088,178,Presence
1696,Ipomea,84.45631,27.66132,171,Presence
1697,Ipomea,84.56734,27.61023,177,Presence
1698,Ipomea,84.5687,27.60957,187,Presence
