898,Lantena,83.5677,28.3462,844,Presence
899,Lantena,83.563467,28.342917,853,Presence
900,Lantena,83.562967,28.342967,850,Presence
901,Lantena,83.560133,28.34295,898,Presence
902,Lantena,83.559433,28.34305,885,Presence
903,Lantena,83.557233,28.34195,893,Presence
904,Lantena,83.556667,28.341633,888,Presence
905,Lantena,83.5566,28.3419,891,Presence
906,Lantena,83.558583,28.349467,1206,Presence
907,Lantena,83.556983,28.347967,1176,Presence
908,Lantena,83.555633,28.34605,1152,Presence
909,Lantena,83.561167,28.346417,1083,Presence
910,Lantena,83.557417,28.344017,990,Presence
911,Lantena,83.559,28.343,884,Presence
912,Lantena,83.6075,28.25915,868,Presence
913,Lantena,83.285217,28.181133,815,Presence
914,Lantena,83.2857,28.181333,812,Presence
915,Lantena,83.286017,28.181617,812,Presence
916,Lantena,83.286767,28.181683,831,Presence
917,Lantena,83.285067,28.175817,797,Presence
918,Lantena,83.284683,28.174967,787,Presence
919,Lantena,83.285717,28.174183,778,Presence
920,Lantena,83.286583,28.172467,783,Presence
921,Lantena,83.286583,28.1722,761,Presence
922,Lantena,83.28675,28.1719,741,Presence
923,Lantena,83.284233,28.179017,808,Presence
924,Lantena,83.2825,28.184267,835,Presence
925,Lantena,83.284467,28.18275,830,Presence
926,Lantena,83.2846,28.183133,831,Presence
927,Lantena,83.1265,27.97285,960,Presence
928,Lantena,83.126867,27.972517,967,Presence
929,Lantena,83.127017,27.9722,968,Presence
930,Lantena,83.127467,27.972767,977,Presence
931,Lantena,83.1278,27.972783,983,Presence
932,Lantena,83.127833,27.972083,986,Presence
933,Lantena,83.1284,27.9716,988,Presence
934,Lantena,83.12885,27.971467,988,Presence
935,Lantena,83.12995,27.973067,995,Presence
936,Lantena,83.129283,27.973733,987,Presence
937,Lantena,83.1286,27.97365,972,Presence
938,Lantena,83.180017,27.96975,1162,Presence
939,Lantena,83.1774,27.96615,1103,Presence
940,Lantena,83.169333,27.960233,1003,Presence
941,Lantena,83.16415,27.953933,850,Presence
942,Lantena,83.163183,27.954233,854,Presence
943,Lantena,83.161467,27.95605,855,Presence
944,Lantena,83.16035,27.9565,863,Presence
945,Lantena,83.87268,28.10186,796,Presence
946,Lantena,83.87251,28.10337,799,Presence
947,Lantena,83.87189,28.10356,795,Presence
948,Lantena,83.87095,28.10947,810,Presence
949,Lantena,83.87215,28.10729,818,Presence
950,Lantena,84.4242,27.68678,160,Presence
951,Lantena,84.41887,27.68499,187,Presence
952,Lantena,84.4179,27.68304,186,Presence
953,Lantena,84.4177,27.68109,187,Presence
954,Lantena,84.43591,27.68026,190,Presence
955,Lantena,84.43646,27.67995,195,Presence
